shoe_id,cards_remaining,dealer_up,initial_hand,dealer_final,dealer_final_value,player_final,player_final_value,actions_taken,run_count,true_count,win
818659,348,10,"[9, 3]","[10, 10]",20,"[[9, 3, 10]]",[22],[['H']],-8,-1,-1
818659,343,6,"[3, 10]","[6, 11, 10]",17,"[[3, 10]]",[13],[['S']],-10,-1,-1
818659,338,6,"[6, 10]","[6, 2, 11]",19,"[[6, 10]]",[16],[['S']],-11,-1,-1
818659,333,4,"[2, 3]","[4, 10, 10]",24,"[[2, 3, 8]]",[13],"[['H', 'S']]",-10,-1,1
818659,327,10,"[6, 9]","[10, 10]",20,"[[6, 9]]",[15],[['R']],-9,-1,-0.5
818659,323,4,"[10, 6]","[4, 10, 4]",18,"[[10, 6]]",[16],[['S']],-10,-1,-1
818659,318,2,"[6, 5]","[2, 3, 2, 9, 6]",22,"[[6, 5, 3]]",[14],[['D']],-9,-1,2
818659,310,8,"[3, 11]","[8, 2, 6, 9]",25,"[[3, 11, 3, 11]]",[18],"[['H', 'H', 'S']]",-2,0,1
818659,302,2,"[11, 3]","[2, 10, 2, 7]",21,"[[11, 3, 9]]",[13],"[['H', 'S']]",0,0,-1
818659,295,7,"[2, 11]","[7, 11]",18,"[[2, 11, 8]]",[21],"[['H', 'S']]",1,0,1
818659,290,8,"[2, 10]","[8, 10]",18,"[[2, 10, 10]]",[22],[['H']],0,0,-1
818659,285,10,"[11, 4]","[10, 5, 4]",19,"[[11, 4, 5]]",[20],"[['H', 'S']]",-2,0,1
818659,279,10,"[5, 10]","[10, 7]",17,"[[5, 10]]",[15],[['R']],0,0,-0.5
818659,275,11,"[9, 10]","[11, 2, 10, 6]",19,"[[9, 10]]",[19],"[['N', 'S']]",-1,0,0
818659,269,4,"[7, 5]","[4, 10, 5]",19,"[[7, 5]]",[12],[['S']],-2,0,-1
818659,264,4,"[4, 8]","[4, 7, 10]",21,"[[4, 8]]",[12],[['S']],0,0,-1
818659,259,5,"[10, 11]","[5, 7, 8]",20,"[[10, 11]]",['BJ'],[['S']],1,0,1.5
818659,254,2,"[4, 7]","[2, 10, 2, 10]",24,"[[4, 7, 11]]",[12],[['D']],0,0,2
818659,247,6,"[3, 10]","[6, 10, 3]",19,"[[3, 10]]",[13],[['S']],0,0,-1
818659,242,10,"[7, 5]","[10, 7]",17,"[[7, 5, 7]]",[19],"[['H', 'S']]",1,0,1
818659,237,10,"[10, 4]","[10, 2, 4, 10]",26,"[[10, 4, 4]]",[18],"[['H', 'S']]",1,0,1
818659,230,8,"[5, 10]","[8, 10]",18,"[[5, 10, 7]]",[22],[['H']],2,0,-1
818659,225,10,"[6, 9]","[10, 5, 11, 6]",22,"[[6, 9]]",[15],[['R']],1,0,-0.5
818659,219,3,"[11, 5]","[3, 10, 6]",19,"[[11, 5, 5]]",[21],"[['H', 'S']]",2,0,1
818659,213,11,"[4, 6]","[11, 8]",19,"[[4, 6, 2, 10]]",[22],"[['N', 'H', 'H']]",4,0,-1
818659,207,4,"[2, 2]","[4, 10, 10]",24,"[[2, 10], [2, 3, 10]]","[12, 15]","[['P', 'S'], ['H', 'S']]",5,1,2
818659,199,8,"[9, 2]","[8, 10]",18,"[[9, 2, 10]]",[21],[['D']],5,1,2
818659,194,6,"[10, 6]","[6, 3, 2, 8]",19,"[[10, 6]]",[16],[['S']],4,1,-1
818659,188,11,"[10, 10]","[11, 7]",18,"[[10, 10]]",[20],"[['N', 'S']]",7,1,1
818659,184,7,"[8, 10]","[7, 3, 10]",20,"[[8, 10]]",[18],[['S']],4,1,-1
818659,179,10,"[2, 10]","[10, 9]",19,"[[2, 10, 10]]",[22],[['H']],3,0,-1
818659,174,9,"[5, 10]","[9, 2, 10]",21,"[[5, 10, 3]]",[18],"[['H', 'S']]",1,0,-1
818659,168,11,"[3, 3]","[11, 10]",BJ,"[[3, 3]]",[6],[['N']],2,0,-1
818659,164,3,"[11, 10]","[3, 10, 10]",23,"[[11, 10]]",['BJ'],[['S']],2,0,1.5
818659,159,5,"[8, 8]","[5, 10, 3]",18,"[[8, 2, 9], [8, 10]]","[19, 18]","[['P', 'D'], ['S']]",-1,0,2
818659,151,10,"[6, 10]","[10, 10]",20,"[[6, 10]]",[16],[['R']],0,0,-0.5
818659,147,9,"[7, 10]","[9, 8]",17,"[[7, 10]]",[17],[['S']],-2,0,0
818659,143,5,"[3, 4]","[5, 10, 8]",23,"[[3, 4, 3, 6]]",[16],"[['H', 'H', 'S']]",-3,-1,1
818659,136,7,"[3, 5]","[7, 4, 7]",18,"[[3, 5, 11]]",[19],"[['H', 'S']]",1,0,1
818659,130,10,"[6, 4]","[10, 10]",20,"[[6, 4, 5, 4]]",[19],"[['H', 'H', 'S']]",3,1,-1
818659,124,4,"[10, 6]","[4, 6, 8]",18,"[[10, 6]]",[16],[['S']],5,2,-1
818659,119,10,"[10, 7]","[10, 9]",19,"[[10, 7]]",[17],[['S']],7,3,-1
818659,115,7,"[8, 2]","[7, 10]",17,"[[8, 2, 6]]",[16],[['D']],5,2,-2
818659,110,9,"[4, 9]","[9, 11]",20,"[[4, 9, 4]]",[17],"[['H', 'S']]",6,2,-1
818659,105,9,"[2, 8]","[9, 10]",19,"[[2, 8, 9]]",[19],[['D']],7,3,0
818659,100,10,"[11, 7]","[10, 5, 10]",25,"[[11, 7, 8, 10]]",[26],"[['H', 'H']]",7,3,-1
818659,93,6,"[10, 11]","[6, 7, 10]",23,"[[10, 11]]",['BJ'],[['S']],4,2,1.5
818659,88,9,"[11, 5]","[9, 10]",19,"[[11, 5, 4]]",[20],"[['H', 'S']]",2,1,1
818659,83,10,"[10, 11]","[10, 4, 10]",24,"[[10, 11]]",['BJ'],[['S']],2,1,1.5
818660,416,8,"[9, 5]","[8, 8, 3]",19,"[[9, 5, 8]]",[22],[['H']],-4,0,-1
818660,410,10,"[4, 2]","[10, 3, 10]",23,"[[4, 2, 2, 6, 8]]",[22],"[['H', 'H', 'H']]",-2,0,-1
818660,402,4,"[11, 10]","[4, 10, 10]",24,"[[11, 10]]",['BJ'],[['S']],1,0,1.5
818660,397,4,"[4, 2]","[4, 7, 2, 2, 10]",25,"[[4, 2, 10]]",[16],"[['H', 'S']]",-2,0,1
818660,389,9,"[10, 3]","[9, 4, 3, 11]",17,"[[10, 3, 6]]",[19],"[['H', 'S']]",1,0,1
818660,382,10,"[10, 10]","[10, 3, 2, 8]",23,"[[10, 10]]",[20],[['S']],3,0,1
818660,376,4,"[7, 10]","[4, 11, 5]",20,"[[7, 10]]",[17],[['S']],2,0,-1
818660,371,5,"[6, 6]","[5, 10, 8]",23,"[[6, 9], [6, 10]]","[15, 16]","[['P', 'S'], ['S']]",2,0,2
818660,364,6,"[10, 10]","[6, 2, 11]",19,"[[10, 10]]",[20],[['S']],3,0,1
818660,359,4,"[10, 3]","[4, 11, 10, 10]",25,"[[10, 3]]",[13],[['S']],2,0,1
818660,353,10,"[2, 6]","[10, 9]",19,"[[2, 6, 10]]",[18],"[['H', 'S']]",0,0,-1
818660,348,6,"[6, 4]","[6, 7, 9]",22,"[[6, 4, 5]]",[15],[['D']],0,0,2
818660,342,10,"[11, 5]","[10, 2, 2, 5]",19,"[[11, 5, 8, 10]]",[24],"[['H', 'H']]",4,0,-1
818660,334,5,"[4, 8]","[5, 10, 7]",22,"[[4, 8]]",[12],[['S']],5,0,1
818660,329,3,"[2, 6]","[3, 4, 3, 3, 7]",20,"[[2, 6, 10]]",[18],"[['H', 'S']]",6,0,-1
818660,321,6,"[10, 2]","[6, 9, 4]",19,"[[10, 2]]",[12],[['S']],11,1,-1
818660,316,11,"[6, 10]","[11, 8]",19,"[[6, 10]]",[16],"[['N', 'R']]",13,2,-0.5
818660,312,9,"[10, 10]","[9, 8]",17,"[[10, 10]]",[20],[['S']],12,2,1
818660,308,6,"[11, 10]","[6, 11, 10]",17,"[[11, 10]]",['BJ'],[['S']],10,1,1.5
818660,303,10,"[10, 9]","[10, 9]",19,"[[10, 9]]",[19],[['S']],7,1,0
818660,299,9,"[6, 5]","[9, 11]",20,"[[6, 5, 5]]",[16],[['D']],5,0,-2
818660,294,5,"[10, 8]","[5, 9, 2, 6]",22,"[[10, 8]]",[18],[['S']],7,1,1
818660,288,8,"[4, 10]","[8, 8, 9]",25,"[[4, 10, 10]]",[24],[['H']],9,1,-1
818660,282,10,"[10, 7]","[10, 2, 10]",22,"[[10, 7]]",[17],[['S']],8,1,1
818660,277,10,"[10, 11]","[10, 9]",19,"[[10, 11]]",['BJ'],[['S']],6,1,1.5
818660,273,2,"[9, 5]","[2, 5, 8, 10]",25,"[[9, 5]]",[14],[['S']],3,0,1
818660,267,3,"[4, 4]","[3, 10, 6]",19,"[[4, 4, 9]]",[17],"[['H', 'S']]",5,0,-1
818660,261,9,"[10, 10]","[9, 10]",19,"[[10, 10]]",[20],[['S']],8,1,1
818660,257,6,"[3, 2]","[6, 8, 10]",24,"[[3, 2, 4, 2, 11]]",[12],"[['H', 'H', 'H', 'S']]",5,1,1
818660,249,8,"[11, 5]","[8, 2, 9]",19,"[[11, 5, 5]]",[21],"[['H', 'S']]",8,1,1
818660,243,8,"[2, 11]","[8, 10]",18,"[[2, 11, 11, 10, 4]]",[18],"[['H', 'H', 'H', 'S']]",10,2,0
818660,236,9,"[10, 10]","[9, 3, 3, 6]",21,"[[10, 10]]",[20],[['S']],8,1,-1
818660,230,8,"[5, 8]","[8, 3, 2, 10]",23,"[[5, 8, 11, 11, 10]]",[25],"[['H', 'H', 'H']]",9,2,-1
818660,221,10,"[3, 7]","[10, 10]",20,"[[3, 7, 10]]",[20],"[['H', 'S']]",8,1,0
818660,216,7,"[10, 10]","[7, 10]",17,"[[10, 10]]",[20],[['S']],6,1,1
818660,212,6,"[10, 10]","[6, 4, 8]",18,"[[10, 10]]",[20],[['S']],3,0,1
818660,207,10,"[4, 10]","[10, 3, 10]",23,"[[4, 10, 11, 10]]",[25],"[['H', 'H']]",3,0,-1
818660,200,6,"[3, 5]","[6, 10, 10]",26,"[[3, 5, 9]]",[17],"[['H', 'S']]",0,0,1
818660,194,10,"[6, 4]","[10, 11]",BJ,"[[6, 4]]",[10],[[]],1,0,-1
818660,190,10,"[10, 6]","[10, 7]",17,"[[10, 6]]",[16],[['R']],1,0,-0.5
818660,186,7,"[6, 2]","[7, 5, 10]",22,"[[6, 2, 11]]",[19],"[['H', 'S']]",0,0,1
818660,180,3,"[4, 2]","[3, 3, 2, 5, 2, 2]",17,"[[4, 2, 2, 4, 10]]",[22],"[['H', 'H', 'H']]",1,0,-1
818660,169,3,"[7, 10]","[3, 10, 8]",21,"[[7, 10]]",[17],[['S']],10,3,-1
818660,164,4,"[9, 10]","[4, 9, 11, 11, 5]",20,"[[9, 10]]",[19],[['S']],9,2,-1
818660,157,4,"[10, 3]","[4, 10, 7]",21,"[[10, 3]]",[13],[['S']],8,2,-1
818660,152,10,"[10, 4]","[10, 5, 2]",17,"[[10, 4, 3]]",[17],"[['H', 'S']]",8,2,0
818660,146,5,"[5, 9]","[5, 9, 6]",20,"[[5, 9]]",[14],[['S']],10,3,-1
818660,141,8,"[3, 10]","[8, 7, 6]",21,"[[3, 10, 10]]",[23],[['H']],13,4,-1
818660,135,5,"[10, 5]","[5, 10, 5]",20,"[[10, 5]]",[15],[['S']],13,5,-1
818660,130,7,"[7, 7]","[7, 3, 9]",19,"[[7, 10], [7, 10], [7, 11]]","[17, 17, 18]","[['P', 'S'], ['P', 'S'], ['S']]",14,5,-3
818660,121,10,"[4, 10]","[10, 5, 3]",18,"[[4, 10, 10]]",[24],[['H']],12,5,-1
818660,115,7,"[10, 9]","[7, 10]",17,"[[10, 9]]",[19],[['S']],12,5,1
818660,111,6,"[10, 4]","[6, 4, 9]",19,"[[10, 4]]",[14],[['S']],10,4,-1
818660,106,7,"[10, 11]","[7, 7, 11, 11, 10]",26,"[[10, 11]]",['BJ'],[['S']],12,5,1.5
818660,99,3,"[10, 9]","[3, 6, 5, 11, 6]",21,"[[10, 9]]",[19],[['S']],7,3,-1
818660,92,5,"[3, 7]","[5, 2, 3, 3, 9]",22,"[[3, 7, 8]]",[18],[['D']],9,5,2
818660,84,10,"[8, 11]","[10, 6, 5]",21,"[[8, 11]]",[19],[['S']],14,8,-1
818660,79,7,"[10, 7]","[7, 6, 7]",20,"[[10, 7]]",[17],[['S']],14,9,-1
818661,416,10,"[10, 2]","[10, 2, 6]",18,"[[10, 2, 10]]",[22],[['H']],1,0,-1
818661,410,4,"[10, 10]","[4, 3, 11]",18,"[[10, 10]]",[20],[['S']],1,0,1
818661,405,3,"[3, 11]","[3, 11, 10, 4]",18,"[[3, 11, 7]]",[21],"[['H', 'S']]",0,0,1
818661,398,10,"[10, 9]","[10, 9]",19,"[[10, 9]]",[19],[['S']],0,0,0
818661,394,7,"[9, 3]","[7, 10]",17,"[[9, 3, 6]]",[18],"[['H', 'S']]",-2,0,1
818661,389,3,"[5, 10]","[3, 4, 4, 6]",17,"[[5, 10]]",[15],[['S']],-1,0,-1
818661,383,3,"[5, 5]","[3, 10, 2, 10]",25,"[[5, 5, 2]]",[12],[['D']],3,0,2
818661,376,8,"[11, 10]","[8, 8, 8]",24,"[[11, 10]]",['BJ'],[['S']],6,0,1.5
818661,371,10,"[7, 4]","[10, 5, 7]",22,"[[7, 4, 11]]",[12],[['D']],4,0,2
818661,365,2,"[10, 10]","[2, 2, 8, 10]",22,"[[10, 10]]",[20],[['S']],4,0,1
818661,359,10,"[11, 6]","[10, 2, 7]",19,"[[11, 6, 10]]",[17],"[['H', 'S']]",3,0,-1
818661,353,2,"[10, 7]","[2, 2, 9, 10]",23,"[[10, 7]]",[17],[['S']],2,0,1
818661,347,5,"[10, 2]","[5, 3, 11]",19,"[[10, 2]]",[12],[['S']],2,0,-1
818661,342,4,"[6, 10]","[4, 6, 9]",19,"[[6, 10]]",[16],[['S']],3,0,-1
818661,337,4,"[10, 10]","[4, 7, 7]",18,"[[10, 10]]",[20],[['S']],5,0,1
818661,332,3,"[10, 10]","[3, 10, 2, 10]",25,"[[10, 10]]",[20],[['S']],4,0,1
818661,326,6,"[11, 3]","[6, 10, 8]",24,"[[11, 3, 11]]",[15],[['D']],2,0,2
818661,320,5,"[7, 6]","[5, 3, 4, 10]",22,"[[7, 6]]",[13],[['S']],1,0,1
818661,314,3,"[7, 4]","[3, 7, 2, 2, 5]",19,"[[7, 4, 9]]",[20],[['D']],4,0,2
818661,306,9,"[10, 11]","[9, 6, 10]",25,"[[10, 11]]",['BJ'],[['S']],9,1,1.5
818661,301,4,"[7, 10]","[4, 10, 11, 11, 7]",23,"[[7, 10]]",[17],[['S']],7,1,1
818661,294,11,"[3, 3]","[11, 10]",BJ,"[[3, 3]]",[6],[['N']],4,0,-1
818661,290,8,"[10, 2]","[8, 10]",18,"[[10, 2, 7]]",[19],"[['H', 'S']]",4,0,1
818661,285,10,"[9, 5]","[10, 9]",19,"[[9, 5, 11, 7]]",[22],"[['H', 'H']]",3,0,-1
818661,279,2,"[6, 5]","[2, 8, 10]",20,"[[6, 5, 7]]",[18],[['D']],2,0,-2
818661,273,2,"[4, 6]","[2, 4, 10, 9]",25,"[[4, 6, 10]]",[20],[['D']],4,0,2
818661,266,11,"[10, 3]","[11, 4, 7, 10]",22,"[[10, 3, 8]]",[21],"[['N', 'H', 'S']]",6,1,1
818661,259,9,"[9, 5]","[9, 3, 10]",22,"[[9, 5, 11, 5]]",[20],"[['H', 'H', 'S']]",5,1,1
818661,252,10,"[9, 5]","[10, 9]",19,"[[9, 5, 10]]",[24],[['H']],6,1,-1
818661,247,10,"[6, 9]","[10, 9]",19,"[[6, 9]]",[15],[['R']],5,1,-0.5
818661,243,10,"[5, 10]","[10, 3, 8]",21,"[[5, 10]]",[15],[['R']],5,1,-0.5
818661,238,6,"[9, 10]","[6, 10, 8]",24,"[[9, 10]]",[19],[['S']],5,1,1
818661,233,10,"[11, 10]","[10, 2, 5]",17,"[[11, 10]]",['BJ'],[['S']],4,0,1.5
818661,228,10,"[10, 10]","[10, 5, 7]",22,"[[10, 10]]",[20],[['S']],3,0,1
818661,223,10,"[9, 5]","[10, 3, 4]",17,"[[9, 5, 5]]",[19],"[['H', 'S']]",1,0,1
818661,217,11,"[3, 2]","[11, 10]",BJ,"[[3, 2]]",[5],[['N']],4,0,-1
818661,213,8,"[4, 10]","[8, 7, 4]",19,"[[4, 10, 10]]",[24],[['H']],4,0,-1
818661,207,11,"[10, 10]","[11, 8]",19,"[[10, 10]]",[20],"[['N', 'S']]",4,1,1
818661,203,10,"[2, 5]","[10, 5, 10]",25,"[[2, 5, 11, 10]]",[18],"[['H', 'H', 'S']]",1,0,1
818661,196,8,"[10, 4]","[8, 10]",18,"[[10, 4, 10]]",[24],[['H']],0,0,-1
818661,191,2,"[7, 9]","[2, 6, 3, 10]",21,"[[7, 9]]",[16],[['S']],-2,0,-1
818661,185,7,"[4, 10]","[7, 4, 8]",19,"[[4, 10, 6]]",[20],"[['H', 'S']]",0,0,1
818661,179,9,"[10, 3]","[9, 8]",17,"[[10, 3, 9]]",[22],[['H']],2,0,-1
818661,174,6,"[10, 4]","[6, 10, 6]",22,"[[10, 4]]",[14],[['S']],2,0,1
818661,169,4,"[11, 10]","[4, 4, 7, 8]",23,"[[11, 10]]",['BJ'],[['S']],3,0,1.5
818661,163,4,"[7, 10]","[4, 9, 10]",23,"[[7, 10]]",[17],[['S']],3,0,1
818661,158,2,"[10, 6]","[2, 8, 10]",20,"[[10, 6]]",[16],[['S']],2,0,-1
818661,153,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],2,0,0
818661,149,6,"[5, 7]","[6, 8, 8]",22,"[[5, 7]]",[12],[['S']],-2,0,1
818661,144,10,"[9, 6]","[10, 5, 3]",18,"[[9, 6]]",[15],[['R']],0,0,-0.5
818661,139,2,"[7, 10]","[2, 10, 4, 7]",23,"[[7, 10]]",[17],[['S']],2,0,1
818661,133,5,"[11, 10]","[5, 10, 10]",25,"[[11, 10]]",['BJ'],[['S']],2,0,1.5
818661,128,8,"[9, 7]","[8, 10]",18,"[[9, 7, 8]]",[24],[['H']],-1,0,-1
818661,123,8,"[5, 11]","[8, 10]",18,"[[5, 11, 10, 10]]",[26],"[['H', 'H']]",-2,0,-1
818661,117,10,"[6, 3]","[10, 10]",20,"[[6, 3, 11]]",[20],"[['H', 'S']]",-5,-2,0
818661,112,3,"[10, 10]","[3, 6, 9]",18,"[[10, 10]]",[20],[['S']],-6,-2,1
818661,107,10,"[3, 6]","[10, 5, 7]",22,"[[3, 6, 10]]",[19],"[['H', 'S']]",-6,-2,1
818661,101,10,"[6, 3]","[10, 5, 8]",23,"[[6, 3, 11]]",[20],"[['H', 'S']]",-5,-2,1
818661,95,2,"[10, 2]","[2, 11, 9, 10]",22,"[[10, 2, 10]]",[22],[['H']],-4,-2,-1
818661,88,6,"[3, 10]","[6, 10, 4]",20,"[[3, 10]]",[13],[['S']],-6,-3,-1
818661,83,5,"[4, 8]","[5, 4, 8]",17,"[[4, 8]]",[12],[['S']],-5,-3,-1
818662,416,10,"[10, 2]","[10, 8]",18,"[[10, 2, 7]]",[19],"[['H', 'S']]",4,0,1
818662,411,6,"[2, 6]","[6, 10, 11]",17,"[[2, 6, 3, 11]]",[12],"[['H', 'H', 'S']]",3,0,-1
818662,404,9,"[5, 10]","[9, 10]",19,"[[5, 10, 2]]",[17],"[['H', 'S']]",4,0,-1
818662,399,11,"[6, 9]","[11, 8]",19,"[[6, 9]]",[15],"[['N', 'R']]",4,0,-0.5
818662,395,6,"[6, 10]","[6, 5, 3, 10]",24,"[[6, 10]]",[16],[['S']],4,0,1
818662,389,7,"[2, 10]","[7, 3, 9]",19,"[[2, 10, 11, 6]]",[19],"[['H', 'H', 'S']]",6,0,0
818662,382,2,"[10, 10]","[2, 10, 11, 11, 10]",24,"[[10, 10]]",[20],[['S']],7,0,1
818662,375,11,"[4, 5]","[11, 3, 8, 6]",18,"[[4, 5, 10]]",[19],"[['N', 'H', 'S']]",2,0,1
818662,368,4,"[10, 4]","[4, 10, 10]",24,"[[10, 4]]",[14],[['S']],4,0,1
818662,363,5,"[9, 10]","[5, 9, 4]",18,"[[9, 10]]",[19],[['S']],3,0,1
818662,358,2,"[10, 10]","[2, 9, 2, 11, 3]",17,"[[10, 10]]",[20],[['S']],4,0,1
818662,351,8,"[2, 5]","[8, 5, 5]",18,"[[2, 5, 10]]",[17],"[['H', 'S']]",4,0,-1
818662,345,10,"[6, 8]","[10, 8]",18,"[[6, 8, 10]]",[24],[['H']],7,1,-1
818662,340,5,"[6, 8]","[5, 3, 7, 8]",23,"[[6, 8]]",[14],[['S']],6,0,1
818662,334,10,"[5, 10]","[10, 5, 7]",22,"[[5, 10]]",[15],[['R']],9,1,-0.5
818662,329,10,"[10, 2]","[10, 7]",17,"[[10, 2, 10]]",[22],[['H']],9,1,-1
818662,324,7,"[3, 11]","[7, 10]",17,"[[3, 11, 3, 10]]",[17],"[['H', 'H', 'S']]",7,1,0
818662,318,10,"[3, 9]","[10, 9]",19,"[[3, 9, 8]]",[20],"[['H', 'S']]",6,0,1
818662,313,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],6,0,0
818662,309,8,"[9, 2]","[8, 6, 7]",21,"[[9, 2, 5]]",[16],[['D']],2,0,-2
818662,303,4,"[10, 10]","[4, 10, 9]",23,"[[10, 10]]",[20],[['S']],5,0,1
818662,298,10,"[3, 11]","[10, 9]",19,"[[3, 11, 10, 7]]",[21],"[['H', 'H', 'S']]",3,0,1
818662,292,8,"[7, 10]","[8, 10]",18,"[[7, 10]]",[17],[['S']],1,0,-1
818662,288,10,"[2, 2]","[10, 10]",20,"[[2, 2, 10, 7]]",[21],"[['H', 'H', 'S']]",-1,0,1
818662,282,2,"[6, 4]","[2, 10, 5]",17,"[[6, 4, 5]]",[15],[['D']],-2,0,-2
818662,276,7,"[9, 10]","[7, 11]",18,"[[9, 10]]",[19],[['S']],2,0,1
818662,272,10,"[6, 11]","[10, 5, 9]",24,"[[6, 11, 2]]",[19],"[['H', 'S']]",0,0,1
818662,266,6,"[7, 10]","[6, 10, 6]",22,"[[7, 10]]",[17],[['S']],1,0,1
818662,261,9,"[6, 3]","[9, 10]",19,"[[6, 3, 7, 4]]",[20],"[['H', 'H', 'S']]",1,0,1
818662,255,7,"[3, 3]","[7, 10]",17,"[[3, 2, 3, 5, 3, 10], [3, 4, 9, 8]]","[26, 24]","[['P', 'H', 'H', 'H', 'H'], ['H', 'H']]",3,0,-2
818662,243,5,"[10, 3]","[5, 10, 8]",23,"[[10, 3]]",[13],[['S']],8,1,1
818662,238,10,"[11, 4]","[10, 10]",20,"[[11, 4, 9, 10]]",[24],"[['H', 'H']]",8,1,-1
818662,232,11,"[4, 7]","[11, 3, 10, 4]",18,"[[4, 7, 3]]",[14],"[['N', 'D']]",5,1,-2
818662,225,4,"[6, 3]","[4, 10, 3]",17,"[[6, 3, 4]]",[13],[['D']],7,1,-2
818662,219,10,"[7, 7]","[10, 3, 10]",23,"[[7, 7, 10]]",[24],[['H']],11,2,-1
818662,213,4,"[2, 10]","[4, 2, 10, 5]",21,"[[2, 10]]",[12],[['S']],9,2,-1
818662,207,11,"[6, 6]","[11, 10]",BJ,"[[6, 6]]",[12],[['N']],11,2,-1
818662,203,6,"[5, 10]","[6, 7, 2, 7]",22,"[[5, 10]]",[15],[['S']],11,2,1
818662,197,10,"[3, 3]","[10, 10]",20,"[[3, 3, 10, 5]]",[21],"[['H', 'H', 'S']]",13,3,1
818662,191,10,"[8, 10]","[10, 11]",BJ,"[[8, 10]]",[18],[[]],13,3,-1
818662,187,10,"[7, 11]","[10, 8]",18,"[[7, 11, 6, 9]]",[23],"[['H', 'H']]",10,2,-1
818662,181,9,"[5, 5]","[9, 10]",19,"[[5, 5, 10]]",[20],[['D']],9,2,2
818662,176,6,"[8, 10]","[6, 11, 10]",17,"[[8, 10]]",[18],[['S']],9,2,1
818662,171,3,"[10, 2]","[3, 10, 9]",22,"[[10, 2, 7]]",[19],"[['H', 'S']]",7,2,1
818662,165,9,"[10, 10]","[9, 10]",19,"[[10, 10]]",[20],[['S']],7,2,1
818662,161,8,"[4, 11]","[8, 9]",17,"[[4, 11, 8, 2, 10]]",[25],"[['H', 'H', 'H']]",4,1,-1
818662,154,10,"[10, 7]","[10, 5, 8]",23,"[[10, 7]]",[17],[['S']],4,1,1
818662,149,6,"[3, 10]","[6, 7, 2, 5]",20,"[[3, 10]]",[13],[['S']],3,1,-1
818662,143,2,"[10, 2]","[2, 7, 11]",20,"[[10, 2, 4]]",[16],"[['H', 'S']]",6,2,-1
818662,137,9,"[7, 8]","[9, 10]",19,"[[7, 8, 7]]",[22],[['H']],7,2,-1
818662,132,2,"[10, 10]","[2, 6, 11]",19,"[[10, 10]]",[20],[['S']],6,2,1
818662,127,11,"[7, 2]","[11, 10]",BJ,"[[7, 2]]",[9],[['N']],5,2,-1
818662,123,10,"[4, 5]","[10, 4, 10]",24,"[[4, 5, 7, 8]]",[24],"[['H', 'H']]",4,1,-1
818662,116,6,"[11, 10]","[6, 2, 6, 5]",19,"[[11, 10]]",['BJ'],[['S']],5,2,1.5
818662,110,9,"[4, 5]","[9, 5, 6]",20,"[[4, 5, 4, 3, 10]]",[26],"[['H', 'H', 'H']]",7,3,-1
818662,102,10,"[9, 6]","[10, 3, 8]",21,"[[9, 6]]",[15],[['R']],12,6,-0.5
818662,97,10,"[9, 5]","[10, 8]",18,"[[9, 5, 11, 8]]",[23],"[['H', 'H']]",13,6,-1
818662,91,3,"[10, 10]","[3, 10, 8]",21,"[[10, 10]]",[20],[['S']],12,6,-1
818662,86,10,"[8, 8]","[10, 4, 7]",21,"[[8, 10], [8, 3, 3]]","[18, 14]","[['P', 'S'], ['D']]",10,6,-3
818663,416,2,"[10, 9]","[2, 10, 2, 8]",22,"[[10, 9]]",[19],[['S']],0,0,1
818663,410,10,"[3, 4]","[10, 6, 5]",21,"[[3, 4, 10]]",[17],"[['H', 'S']]",0,0,-1
818663,404,9,"[2, 10]","[9, 10]",19,"[[2, 10, 11, 10]]",[23],"[['H', 'H']]",2,0,-1
818663,398,8,"[11, 6]","[8, 10]",18,"[[11, 6, 2]]",[19],"[['H', 'S']]",-1,0,1
818663,393,4,"[10, 8]","[4, 5, 10]",19,"[[10, 8]]",[18],[['S']],-1,0,-1
818663,388,10,"[6, 10]","[10, 7]",17,"[[6, 10]]",[16],[['R']],-1,0,-0.5
818663,384,7,"[8, 5]","[7, 10]",17,"[[8, 5, 7]]",[20],"[['H', 'S']]",-2,0,1
818663,379,6,"[2, 11]","[6, 2, 7, 2]",17,"[[2, 11, 10]]",[13],[['D']],-2,0,-2
818663,372,10,"[2, 7]","[10, 7]",17,"[[2, 7, 10]]",[19],"[['H', 'S']]",0,0,1
818663,367,10,"[3, 10]","[10, 2, 8]",20,"[[3, 10, 7]]",[20],"[['H', 'S']]",-1,0,0
818663,361,4,"[5, 10]","[4, 10, 10]",24,"[[5, 10]]",[15],[['S']],-1,0,1
818663,356,9,"[10, 6]","[9, 3, 4, 10]",26,"[[10, 6]]",[16],[['R']],-2,0,-0.5
818663,350,4,"[8, 2]","[4, 3, 5, 9]",21,"[[8, 2, 10]]",[20],[['D']],-1,0,-2
818663,343,10,"[9, 3]","[10, 3, 9]",22,"[[9, 3, 6]]",[18],"[['H', 'S']]",2,0,1
818663,337,10,"[4, 4]","[10, 11]",BJ,"[[4, 4]]",[8],[[]],4,0,-1
818663,333,7,"[7, 7]","[7, 4, 10]",21,"[[7, 4, 10], [7, 11]]","[21, 18]","[['P', 'D'], ['S']]",4,0,-1
